id_cliente;nombre;sexo;fecha_nacimiento;distrito;fecha_alta;segmento_programa
C01721;Rosa Julie Arroyo Asensio;F;12/11/1972;La Molina;2026-02-23;Black
C01722;Felipa Lumbreras Puig;F;09/07/1982;Arequipa;2023-01-20;Bronce
C01723;Paola Pagès;F;23/02/2007;Los Olivos;17/12/2024;Bronce
C01724;Fito Ramón Vara;M;05/10/1961;Callao;24 de June de 2025;Plata
C01725;Aitana Piña Tapia;F;31/12/1986;Chiclayo;2025-09-12;Bronce
C01726;Cecilio Cordero Sierra;M;08/08/1960;Cusco;01/08/2024;Bronce
C01727;Vasco Garriga Chico;M;1996-06-26;Comas;2022-04-19;Plata
C01728;Juan Zabala-Noguera;M;1979-10-11;Huancayo;2022-02-24;Bronce
C01729;Geraldo Rosa Ariño;M;27/10/2002;Chiclayo;25/04/2025;Plata
C01730;Dafne Gallardo;F;2008-05-08;Callao;2024-06-28;Bronce
C01731;Loreto Valencia Cabanillas;M;1998-05-09;San Miguel;2022-03-17;Plata
C01732;Leocadio Bonet Valenzuela;M;1961-05-27;Miraflores;2023-01-18;Oro
C01733;Candelaria Bayo Losada;F;27/06/1986;Trujillo;2023-03-31;Bronce
C01734;Carmina Serna Jordá;F;2007-10-14;Huancayo;2026-04-27;Oro
C01735;Mirta de Casals;F;2007-01-13;La Molina;28/11/2023;Bronce
C01736;Tecla Madrid Quero;F;1977-10-11;Miraflores;2024-07-21;Plata
C01737;Isabela Pedraza Vila;F;2000-06-09;Miraflores;10/03/2026;Plata
C01738;Anna Reyes Velasco;F;1979-11-30;San Isidro;27/10/2025;Plata
C01739;Martín Barberá Hierro;M;22/11/1992;Huancayo;06/04/2024;Oro
C01740;Tamara Calzada Manso;F;1976-01-19;Cusco;2024-04-23;Oro
C01741;Consuelo Pont Sevilla;F;21/04/1991;Huancayo;23 de March de 2023;Plata
C01742;Miguela del Canales;F;21/12/1960;San Isidro;2025-02-08;Oro
C01743;Rodrigo Rosselló;M;1966-11-18;Piura;2023-02-14;Bronce
C01744;Fabiana Torre Garcia;F;1993-01-09;Huancayo;06/11/2023;Plata
C01745;Jenny Arenas Cortés;F;30/10/2005;Cusco;2022-03-22;Plata
C01746;Feliciano Angulo Pinto;M;1959-10-03;Callao;2025-06-25;Plata
C01747;Juana García;F;28/04/1959;Los Olivos;2025-10-10;Plata
C01748;Elba Iniesta;F;24/07/1989;Ate;01/12/2021;Bronce
C01749;Eli Quirós Bilbao;F;1972-01-09;Chiclayo;03/01/2025;Bronce
C01750;Luciana Gargallo;F;1991-04-30;San Isidro;2022-10-13;Plata
C01751;Araceli Romero Nogués;F;08/08/2006;Comas;19/12/2022;Bronce
C01752;Félix Rius Tirado;M;1981-03-26;Arequipa;22/11/2024;Bronce
C01753;Obdulia Rueda Pacheco;F;2003-12-18;Cusco;23/04/2024;Bronce
C01754;Mar Fiol Bermejo;F;1994-02-01;San Miguel;2024-05-08;Oro
C01755;Felix Moliner Alcaraz;M;02/05/1964;Ate;2023-10-06;Bronce
C01756;Josep Moliner Carballo;M;09/09/1997;San Miguel;27/10/2024;Plata
C01757;Loreto Acevedo Sanjuan;F;23/07/2005;San Isidro;2025-09-21;Bronce
C01758;Miguel de Arce;M;17/11/1967;Cusco;28/04/2026;Bronce
C01759;Obdulia Delgado;F;04/10/1987;Trujillo;2022-07-27;Plata
C01760;Celestina Alcaraz Pellicer;F;1998-10-28;Surco;2021-08-02;Plata
C01761;José Casanovas Valera;M;02/04/1990;Cusco;01/10/2023;Bronce
C01762;Feliciana Ortuño;F;28/07/1999;Cusco;2023-08-08;Bronce
C01763;Baudelio Echeverría Segarra;M;1978-10-13;Callao;2022-05-17;Bronce
C01764;Ceferino Kike Ruano Pizarro;M;1971-05-01;Chiclayo;01/10/2024;Bronce
C01765;Melisa Luque;F;1993-01-06;Trujillo;2026-02-13;Plata
C01766;Antonia Calleja Borrás;F;15/04/1990;Miraflores;15/07/2024;Bronce
C01767;Baldomero Valderrama;M;1995-07-03;Huancayo;29/07/2024;Bronce
C01768;Armida Saldaña-Vaquero;F;1986-09-24;Callao;2021-08-31;Bronce
C01769;Tamara Rivero Galán;F;06/02/1968;Trujillo;2023-09-28;Plata
C01770;Aurora Ferrán;F;13 de January de 2001;Surco;08/03/2026;Plata
C01771;Rosalina Simó Rey;F;21/09/2003;Callao;04/09/2024;Bronce
C01772;Adelaida Perera;F;07/03/1997;Surco;02/01/2024;Bronce
C01773;Vanesa Lamas Meléndez;F;09/02/2000;Piura;2025-06-01;Oro
C01774;Nerea Hernández;F;1956-09-22;Chiclayo;23/12/2025;Plata
C01775;Adrián Amo Corral;M;1997-08-12;Piura;22/08/2025;Bronce
C01776;Salud Moll-Naranjo;F;15/05/1965;Piura;27/04/2024;Bronce
C01777;Dalila Posada;F;1966-07-12;San Miguel;04/09/2024;Oro
C01778;Salvador Romeu Castells;M;2005-05-09;San Miguel;2023-06-05;Bronce
C01779;Graciana Monreal Villar;F;1964-09-30;Arequipa;2022-08-23;Bronce
C01780;José Antonio Carrasco Pou;M;2000-05-05;Los Olivos;2024-08-04;Bronce
C01781;Silvio Cuenca Mora;M;1967-02-08;Callao;2021-12-18;Plata
C01782;Adelardo Coronado;M;15/12/1957;Huancayo;26 de December de 2024;Plata
C01783;Marianela Piñeiro Amaya;F;09/02/1995;Arequipa;23/02/2022;Plata
C01784;Melisa del Estévez;F;1968-12-22;Surco;03/12/2025;Oro
C01785;Charo Higueras Pineda;F;26/07/1996;Trujillo;30/09/2024;Bronce
C01786;Ariel Cobo Alvarado;M;1989-09-14;Comas;10/05/2024;Bronce
C01787;Aura Segovia Casado;F;28/01/1962;Callao;2022-11-23;Plata
C01788;Arturo Berenguer Urrutia;M;05/06/2000;Surco;2025-12-30;Bronce
C01789;Gustavo Cabrero Tudela;M;14/11/1997;Chiclayo;2023-07-17;Plata
C01790;Maura de Gallo;F;31/03/1992;San Miguel;09/05/2023;Bronce
C01791;Maximiliano Sanmartín Cuevas;M;1965-11-10;Los Olivos;2021-07-22;Bronce
C01792;Narciso Angulo Carpio;M;03/04/2007;Callao;24/05/2026;Black
C01793;María Luisa de Cuadrado;F;22/08/1983;;04 de October de 2022;Plata
C01794;Celia Andreu Alvarado;F;1983-06-11;Trujillo;01/04/2025;Oro
C01795;Teresita Patiño Cardona;F;26 de March de 2003;;26 de August de 2021;Bronce
C01796;Constanza Blanco Castañeda;F;1970-06-04;Cusco;16 de November de 2023;Plata
C01797;Febe Mariscal Solera;F;1995-04-04;Chiclayo;11/12/2023;Black
C01798;Gloria Ferrando-Ibáñez;F;1965-07-03;Piura;2024-11-19;Bronce
C01799;Georgina Calderon Mesa;F;1965-02-14;Huancayo;2022-07-08;Bronce
C01800;Inocencio del Roda;M;08/07/1987;Ate;2022-11-04;Plata
C01801;María Ángeles Campos Piñol;F;31/10/1978;Arequipa;18/04/2024;Plata
C01802;Viviana Baró Sancho;F;16/03/1965;Comas;02/09/2021;Bronce
C01803;Dolores Redondo-Marin;F;28/11/1987;Cusco;27 de October de 2025;Bronce
C01804;Gabriel Puig-Andrés;M;21/06/1962;Comas;2025-06-26;Bronce
C01805;Ruperto Estevez;M;1975-02-10;Cusco;11/11/2021;Oro
C01806;Florencia Codina Miralles;F;13/11/1962;Ate;27/01/2023;Bronce
C01807;Paca Mulet García;F;1980-09-15;Trujillo;2025-06-02;Bronce
C01808;Lisandro Batalla Pol;M;04/04/1971;Comas;20 de July de 2022;Bronce
C01809;Aroa Lobo Benavides;F;09/05/1986;Callao;07/09/2024;Plata
C01810;Federico Montero;M;1966-10-24;Comas;01/10/2021;Plata
C01811;Josep de Llobet;M;1978-05-31;Miraflores;2022-02-11;Plata
C01812;María Carmen Morillo Piñol;F;1968-10-20;Arequipa;11/08/2021;Plata
C01813;Modesto Acuña Serrano;M;18/04/1971;Trujillo;24 de August de 2025;Plata
C01814;Alicia Álamo;F;18/07/1958;San Miguel;04/09/2024;Bronce
C01815;José Bustamante Ribes;F;1994-02-12;Miraflores;09/11/2022;Oro
C01816;Gloria Bernal Millán;F;1982-03-09;Trujillo;2021-09-26;Bronce
C01817;Obdulia Santos Uriarte;F;20/08/2000;Surco;06/04/2026;Black
C01818;Soledad Pereira Calderon;F;12/01/1958;;27/09/2021;Bronce
C01819;Berta Calzada Moraleda;F;19/04/2001;;25/01/2025;Bronce
C01820;Che Borja Feijoo;M;28/02/1994;Huancayo;02/07/2025;Bronce
C01821;Adela Badía-Jover;F;10/06/2002;Ate;2021-09-19;Bronce
C01822;Evaristo Benavides Laguna;M;1973-08-19;Arequipa;2024-07-09;Bronce
C01823;Elpidio Domínguez;M;06/08/2004;;2024-05-17;Plata
C01824;Begoña Montaña Colomer;F;31/08/1995;Cusco;15/11/2025;Plata
C01825;Melchor Salvador;M;04/04/1991;Huancayo;2024-01-27;Bronce
C01826;Luis Tejedor Trillo;M;2007-04-11;La Molina;02/02/2023;Bronce
C01827;Daniel de Laguna;M;07/05/1996;Huancayo;2025-01-02;Bronce
C01828;León Herrera Fuster;M;23/08/1992;Cusco;2021-11-16;Plata
C01829;América de Alberto;F;17 de May de 1991;San Isidro;23/10/2023;Bronce
C01830;Cecilia Torrent;F;11/12/1961;Chiclayo;13/07/2022;Oro
C01831;Pía Lucía Vilaplana Millán;F;20 de January de 1996;San Miguel;2023-01-15;Bronce
C01832;Morena de Vargas;F;01 de January de 1962;;2022-02-22;Bronce
C01833;Guadalupe Santamaria Vilanova;M;24/01/1967;Trujillo;23 de June de 2023;Oro
C01834;Emilio Rocha Córdoba;M;1992-03-11;Cusco;2026-03-09;Plata
C01835;Moisés Aurelio Colom Serra;M;2002-01-25;San Isidro;2025-03-03;Oro
C01836;Adán Serna Exposito;M;19/05/1970;Ate;06/11/2023;Oro
C01837;Jennifer Ortiz-Lara;F;30/08/1962;Chiclayo;18/03/2024;Plata
C01838;Irene Garay Contreras;F;1977-02-23;Ate;17/08/2023;Bronce
C01839;Amando Sainz Llamas;M;1975-09-26;Chiclayo;30/09/2021;Bronce
C01840;Patricia Rocamora;F;05/08/1966;Comas;2022-06-09;Bronce
C01841;Manuel Llorente Ávila;M;04/02/1988;Los Olivos;21/01/2024;Black
C01842;Noé Ayllón Ibarra;M;16/05/2006;Chiclayo;02/08/2022;Plata
C01843;Visitación Araujo Larrea;F;1968-12-03;Huancayo;2024-02-15;Bronce
C01844;Coral Quiroga Pou;F;08/12/1976;Piura;03/08/2022;Black
C01845;Jose Miguel Fuster Donoso;M;13/05/1997;Comas;20/03/2023;Plata
C01846;Olalla Maestre Acero;F;1961-05-30;;25/12/2023;Bronce
C01847;Judith Pepita Mayoral Gómez;F;12 de May de 1965;Callao;09/11/2024;Plata
C01848;Cayetana Márquez Sarabia;F;19/11/1963;Surco;2021-07-26;Bronce
C01849;Inés del Almansa;F;27 de September de 1965;Trujillo;21/10/2022;Plata
C01850;Che Agustí Ortuño;M;03 de December de 2006;Huancayo;2024-05-16;Bronce
C01851;Ulises de Sureda;M;13 de March de 1962;San Miguel;2025-07-14;Bronce
C01852;Nieves Ema Gracia Zapata;F;02/09/1982;Piura;21/03/2025;Bronce
C01853;Armida Mayo Narváez;F;17/01/1980;Surco;2025-02-13;Bronce
C01854;Domitila Torrecilla-Izaguirre;F;14/06/1975;Comas;28/07/2021;Plata
C01855;Encarna Múgica Villaverde;F;12/10/1996;Piura;20 de September de 2025;Plata
C01856;Julie Aurelia Lerma Vives;F;1994-05-17;Los Olivos;2021-08-10;Bronce
C01857;Tatiana Giménez;F;17/10/1990;San Isidro;2022-03-15;Bronce
C01858;Ale de Rosa;F;14/03/1975;Miraflores;2025-03-02;Bronce
C01859;Édgar Pina Campoy;M;2006-09-16;Arequipa;2025-10-27;Bronce
C01860;Ximena Sancho-Águila;F;09/08/1965;Chiclayo;25/12/2025;Bronce
C01861;Vicente Muñoz Portillo;M;22/02/1987;Callao;2026-02-26;Bronce
C01862;Esmeralda Farré Armengol;F;23/08/1986;Piura;2024-12-16;Bronce
C01863;Benjamín Inocencio Sanz Oliver;M;1971-07-04;Comas;11/04/2026;Bronce
C01864;Octavio de Soler;M;01/12/1991;Chiclayo;2024-01-30;Bronce
C01865;Mateo Cánovas Mateos;M;27 de October de 1981;Piura;2021-10-28;Bronce
C01866;Adoración Santiago Armas;F;23/10/1967;Chiclayo;2025-07-26;Plata
C01867;Amelia Torres Maza;F;09/10/1956;Trujillo;2023-03-29;Bronce
C01868;Amador Iglesias Cervera;M;1974-09-20;Piura;2022-11-25;Bronce
C01869;Natalia Cortina-Boix;F;1993-08-05;Comas;2022-03-17;Bronce
C01870;Iris Berrocal Manso;F;1967-11-21;;01/11/2023;Plata
C01871;Diana Pomares Rocamora;F;1977-04-05;Miraflores;2025-12-14;Bronce
C01872;Águeda Matas Mercader;F;09 de July de 1965;San Isidro;26 de August de 2023;Oro
C01873;Samu Chaparro Flores;M;1969-07-05;Huancayo;2023-07-22;Plata
C01874;Eutropio Mayol Boada;M;20/12/1971;Miraflores;25/01/2026;Black
C01875;Magdalena de Peña;F;11/03/1997;Miraflores;10/08/2025;Bronce
C01876;Bruno Zurita Salamanca;M;07/08/1992;San Miguel;26/12/2023;Plata
C01877;Josefina Pablo Roma;F;07 de October de 1980;Arequipa;2026-03-27;Plata
C01878;Alberto de Robledo;M;08/02/1961;La Molina;2022-03-13;Bronce
C01879;Rubén Herrera Vigil;M;29/11/1975;Comas;23 de July de 2024;Bronce
C01880;Valeria Emilia Baeza Pozo;F;1963-01-21;Comas;2024-10-20;Plata
C01881;Sancho del Ballester;M;29/11/1960;Huancayo;2022-11-01;Bronce
C01882;Eva Cabanillas Manso;F;1985-11-28;Comas;25/11/2024;Bronce
C01883;Azucena Vicente Baena;F;27/12/1992;Piura;2024-01-17;Bronce
C01884;Perla Valbuena-Cerezo;F;1968-02-18;San Isidro;2024-10-30;Bronce
C01885;Eutropio Mercader Agudo;M;1998-05-26;Comas;28/07/2024;Plata
C01886;Baudelio Bautista Abad;M;19/06/1964;La Molina;01/11/2025;Plata
C01887;Ariadna Huertas-Fuente;F;1961-11-23;Piura;2021-08-17;Plata
C01888;Isidora Portillo-Baquero;F;2004-08-29;;24 de December de 2022;Bronce
C01889;Catalina de Juliá;F;27/03/1999;Surco;09/11/2024;Bronce
C01890;Bernabé Inocencio Coll Almeida;M;1966-02-13;Callao;2025-07-13;Bronce
C01891;Carlota Vidal Fonseca;F;1981-04-08;;2022-12-07;Bronce
C01892;Macario Ureña Pedrero;M;1991-03-24;Piura;06/06/2023;Bronce
C01893;Jordana Riera Rodríguez;F;1964-03-19;Comas;2022-11-25;Bronce
C01894;Marcela Porras Alba;F;1986-09-11;Chiclayo;03/09/2021;Oro
C01895;Iván Alfonso Pacheco Chaparro;M;1980-11-02;Cusco;23/01/2025;Bronce
C01896;Adelia Cuadrado Pallarès;F;17/07/1982;Arequipa;28/09/2025;Plata
C01897;Febe Zapata Portero;F;09 de March de 1983;Miraflores;13/05/2022;Plata
C01898;Feliciana Nicolau Segura;F;11/09/1993;La Molina;17/05/2025;Bronce
C01899;Rita Mateo Prada;F;1960-01-21;Ate;20/08/2025;Plata
C01900;Godofredo del Escribano;M;18 de June de 1986;Comas;25/01/2026;Bronce
C01901;Dora Castilla-Morante;F;1987-02-16;La Molina;2024-05-12;Bronce
C01902;María Pilar Saturnina Quintanilla Bauzà;F;1958-11-05;Ate;12/09/2025;Oro
C01903;David Bárcena Camino;M;24/06/1982;Ate;2024-11-05;Black
C01904;Pía Guardiola Guzmán;F;28/12/1961;Comas;02/11/2025;Oro
C01905;Priscila Rivera;F;2004-06-20;Piura;23/10/2021;Oro
C01906;Aurora Arcos Beltran;F;1979-06-20;Ate;2023-05-07;Bronce
C01907;Ámbar Dávila Montesinos;F;08/02/1962;Callao;19/09/2023;Plata
C01908;Merche Folch Ferrán;F;21/08/1969;Trujillo;29/08/2023;Plata
C01909;Daniel Fortuny Cáceres;M;1979-01-29;La Molina;08/02/2024;Bronce
C01910;Antonia Amador Bárcena;F;1967-02-03;Los Olivos;28/06/2025;Bronce
C01911;Fernanda Raya Bello;F;23/03/1974;Ate;11/11/2024;Bronce
C01912;Leonor Falcón-Galan;F;02/03/1986;Comas;02/11/2023;Plata
C01913;Felipa Cervera Bautista;F;1979-05-01;Trujillo;31 de July de 2024;Oro
C01914;Lucas Bermudez Castejón;M;11 de March de 1997;Huancayo;21/12/2022;Black
C01915;Josep Gual Aznar;M;1987-10-14;Surco;18/02/2023;Plata
C01916;Samanta Manjón Iglesias;F;22/10/1976;San Miguel;2023-04-08;Plata
C01917;Elvira Benavides Hernández;F;2000-11-14;Piura;2026-02-02;Bronce
C01918;Fabricio Pujol-Barberá;M;1984-11-23;Miraflores;22/11/2025;Bronce
C01919;Jovita África Jódar Andrés;F;10/03/1958;Huancayo;31/07/2023;Bronce
C01920;Florencio Barranco Chaparro;M;17/02/1967;Surco;10/07/2025;Plata
C01921;Ángela Barrios Gutiérrez;F;1982-03-04;Surco;20 de June de 2025;Bronce
C01922;Yolanda María Jesús Aranda Oliva;F;10 de July de 2007;La Molina;06/03/2026;Plata
C01923;Rafael Mariano Berrocal Tejero;M;23/09/2005;San Isidro;02/11/2022;Plata
C01924;Aránzazu Aranda Valdés;F;26/11/1982;Comas;2024-09-14;Plata
C01925;Judith Mateos;F;23/02/1997;La Molina;25/10/2025;Bronce
C01926;Agustín Baquero Amo;M;25/09/1996;Arequipa;2025-07-01;Bronce
C01927;María Fernanda Pinilla-Alfaro;F;1985-03-28;La Molina;05 de October de 2021;Bronce
C01928;Pablo Casares;M;1978-11-08;La Molina;2023-08-10;Plata
C01929;Bautista Río Carranza;M;27/02/2003;Comas;04/05/2026;Plata
C01930;Gabriel Ferrer Novoa;M;17/03/1979;San Miguel;16/10/2021;Bronce
C01931;Araceli Agustín Gordillo;F;26/12/1977;Piura;17 de March de 2025;Bronce
C01932;Loreto Arroyo-Alcolea;M;30/11/2001;Surco;26 de September de 2022;Oro
C01933;Antonio Barberá Castañeda;M;25/04/1979;San Isidro;2022-11-23;Plata
C01934;Gabino Hidalgo Manzano;M;03/04/1963;San Miguel;2023-06-18;Bronce
C01935;Nando Benítez Benito;M;1969-07-08;Chiclayo;2024-03-06;Bronce
C01936;Olalla del Giménez;F;28/07/1979;;2022-12-29;Bronce
C01937;Rosario Marco Hidalgo;M;1983-11-26;Comas;2022-10-27;Bronce
C01938;Lidia Calvet-Balaguer;F;1974-07-14;Comas;2023-07-12;Bronce
C01939;Julieta Elisa Bermudez Frutos;F;07 de December de 2003;Callao;24/08/2025;Plata
C01940;Cristina Mayol-Galvez;F;1962-11-22;Surco;26/01/2025;Plata
C01941;Alicia Gutierrez Sacristán;F;21/04/1990;Los Olivos;27 de September de 2023;Plata
C01942;Ainara Valenzuela Aragón;F;25 de July de 1970;Arequipa;26/05/2024;Bronce
C01943;Severiano Blazquez Barreda;M;08/01/1971;Ate;03/07/2024;Plata
C01944;Agustina del Planas;F;06/08/1979;Comas;11/08/2022;Bronce
C01945;Catalina Rosa;F;1984-03-13;San Isidro;02/10/2024;Bronce
C01946;Kike Oliveras Amo;M;30/10/2003;Chiclayo;2025-03-20;Plata
C01947;Ámbar Jáuregui Gascón;F;1995-11-19;Callao;08 de March de 2023;Bronce
C01948;Irma Teresita Roma Barberá;F;29/06/1998;San Miguel;24/03/2024;Plata
C01949;Tecla Silva Rodrigo;F;13/04/1986;Ate;20/04/2024;Plata
C01950;Eladio Cámara-Piquer;M;1980-10-22;La Molina;22/05/2026;Bronce
C01951;Blas Alcántara Lozano;M;31 de January de 1998;Cusco;08/03/2026;Plata
C01952;Diana Marqués Nebot;F;1986-03-16;La Molina;11/09/2021;Bronce
C01953;Fidela Leiva Iglesia;F;1997-03-11;Chiclayo;2025-06-29;Plata
C01954;Adora Beatriz Melero Montesinos;F;1999-12-24;Callao;2025-09-04;Oro
C01955;Jerónimo de Sabater;M;20/12/1956;Piura;08/09/2021;Plata
C01956;Julia Gibert Real;F;22/07/1959;San Isidro;2026-02-15;Black
C01957;Viviana Miralles Baró;F;1979-05-30;Huancayo;10/10/2022;Bronce
C01958;Dora Uría Castejón;F;02/05/1968;San Miguel;13 de May de 2022;Plata
C01959;Morena Amarilis Guerrero Carbó;F;19/07/1990;Miraflores;31 de May de 2022;Bronce
C01960;Tito Sacristán-Molins;M;1958-09-10;La Molina;2025-01-13;Plata
C01961;Oriana Jove Jiménez;F;07/05/1957;Trujillo;30/08/2025;Bronce
C01962;Julián Arribas Guitart;M;11/09/1974;San Miguel;20/11/2021;Plata
C01963;Basilio de Gálvez;M;1967-02-13;Los Olivos;23/04/2024;Bronce
C01964;Andrés Felipe Roldan;M;19/01/2002;Chiclayo;18/03/2022;Bronce
C01965;María Dolores Palomino Naranjo;F;19 de March de 2007;La Molina;2025-12-02;Bronce
C01966;Joel Mariscal Anguita;M;1964-11-04;Comas;2021-09-22;Bronce
C01967;Xavier Amigó Camino;M;1988-03-05;;25/06/2025;Plata
C01968;Pepito Verdejo-Núñez;M;20 de May de 2005;Cusco;15/05/2023;Bronce
C01969;Alejandra Máxima Conesa Piquer;F;1996-02-29;Trujillo;2024-09-12;Bronce
C01970;Dani Vara Ripoll;M;14/07/1984;Surco;2022-02-06;Bronce
C01971;Rosalva Aznar-Sureda;F;14/10/1990;Piura;2024-01-25;Bronce
C01972;Eloy Ferrero Marcos;M;19/11/2003;La Molina;2023-02-14;Bronce
C01973;David Sarmiento Miranda;M;1995-05-31;Piura;27/01/2022;Plata
C01974;Isidora Redondo Paredes;F;1960-08-26;Trujillo;06/04/2024;Plata
C01975;Zoraida Paredes Tomé;F;24/12/1987;Cusco;18 de September de 2023;Plata
C01976;Darío Casares;M;2004-08-23;Los Olivos;2022-09-17;Bronce
C01977;Nicolás Cervera;M;1987-12-30;Los Olivos;03/06/2025;Plata
C01978;Faustino Carranza Bertrán;M;1977-10-01;Miraflores;28/12/2023;Plata
C01979;Lucio Urrutia Figuerola;M;20/04/2003;Miraflores;25/10/2025;Plata
C01980;Celso Carrillo Riquelme;M;1970-03-16;Callao;26/03/2024;Plata
C01981;Perlita de Cases;F;2001-09-19;San Miguel;10/08/2025;Bronce
C01982;Onofre Diaz Beltran;M;1963-05-24;Cusco;2025-10-08;Bronce
C01983;Yaiza Roca;F;08/12/1974;Comas;26/06/2023;Bronce
C01984;Dalila Marcos-Carrera;F;08/01/1974;Piura;25/07/2025;Plata
C01985;Marta Campos Arrieta;F;1960-05-05;Arequipa;13/01/2026;Bronce
C01986;Zaida del Sandoval;F;09/01/1995;Surco;2023-08-25;Bronce
C01987;Odalis de Español;F;1994-02-20;Miraflores;28/05/2024;Bronce
C01988;Anna Cornejo-Aguilera;F;16/05/1987;Los Olivos;2023-04-29;Plata
C01989;Goyo del Ródenas;M;12/09/1965;Piura;22/01/2025;Bronce
C01990;Rolando Caballero Guerra;M;1971-12-21;San Isidro;2023-03-08;Plata
C01991;Lorenza Viviana Zapata Verdejo;F;25/05/2000;Miraflores;2023-08-09;Bronce
C01992;Gregorio Montalbán Escalona;M;02/02/2006;Comas;17/09/2021;Oro
C01993;Ildefonso Vives Lobo;M;01/06/1986;Cusco;14/07/2024;Bronce
C01994;Fanny López Daza;F;1962-09-03;La Molina;08 de November de 2022;Bronce
C01995;Consuelo de Maldonado;F;2005-05-06;Trujillo;2022-10-13;Bronce
C01996;Renato Balduino Guardiola Lopez;M;1963-11-04;Trujillo;10/07/2022;Bronce
C01997;Priscila Domingo-Amorós;F;1987-08-16;Los Olivos;13 de September de 2021;Plata
C01998;Lupita Ferrero-Agudo;F;26/11/1981;;2025-07-20;Plata
C01999;Clara Luján Roldan;F;1994-07-29;Chiclayo;26/01/2024;Bronce
C02000;Emiliana de Carretero;F;14/08/1979;Surco;2023-08-19;Plata
C02001;Antonia Cerro Lopez;F;1994-07-21;Ate;2022-01-29;Plata
C02002;Rosaura Bermúdez Girón;F;01 de May de 1994;Trujillo;2023-02-11;Bronce
C02003;Eva María Llorente-Santana;F;19/04/1989;Trujillo;11/01/2024;Plata
C02004;Patricio Miranda Arenas;M;16/01/1979;Cusco;03/02/2026;Bronce
C02005;Ester Falcón-Aranda;F;2005-11-11;Trujillo;2024-08-04;Bronce
C02006;Bruno Peñalver Gimeno;M;10/07/1991;Ate;23/10/2022;Bronce
C02007;Julieta Exposito Valdés;F;1971-03-16;Piura;25/06/2022;Bronce
C02008;Juan Gargallo Acero;M;1979-02-03;Ate;02/12/2023;Bronce
C02009;Cristóbal Pedro Enríquez Arias;M;1978-04-02;Los Olivos;19/10/2022;Oro
C02010;Maximiano Guitart;M;01 de September de 1989;Piura;21/11/2023;Plata
C02011;Valentín Marín Guardiola;M;03/01/2002;Cusco;16/10/2024;Bronce
C02012;Rómulo del Palau;M;1984-10-06;Comas;16/12/2022;Bronce
C02013;Aurelia Madrigal Rivas;F;30/11/2006;Piura;2023-02-08;Bronce
C02014;Azahar Echeverría;F;03/09/1980;Piura;28/01/2023;Plata
C02015;Fanny Puig Castellanos;F;26/09/1996;Los Olivos;20/11/2023;Bronce
C02016;Marcelo del Guitart;M;1958-01-06;Chiclayo;2022-10-28;Plata
C02017;Vilma Rebollo Barrera;F;29 de September de 1985;La Molina;04/02/2023;Bronce
C02018;Guiomar Posada Salamanca;F;1978-08-14;Surco;15 de October de 2022;Bronce
C02019;Eloy Torralba Gilabert;M;1974-03-07;Callao;13/07/2025;Oro
C02020;Jacinta Redondo Giralt;F;12 de April de 1986;La Molina;2022-04-29;Black
C02021;Reyna Canet Murcia;F;25/03/1963;Chiclayo;2024-02-28;Plata
C02022;Rosario Pinilla Bosch;F;1997-02-01;Comas;22/02/2023;Plata
C02023;Raquel Barroso Avilés;F;24 de June de 1983;Miraflores;2023-04-15;Plata
C02024;Cayetano Priego Grande;M;1971-08-07;Callao;20/04/2022;Bronce
C02025;Eusebia Reyes Garriga;F;1985-04-05;Arequipa;2022-09-23;Bronce
C02026;Alicia Almagro Zurita;F;03/11/1961;Surco;19/06/2023;Oro
C02027;Alondra de Luna;F;08/03/1972;Huancayo;21/08/2022;Bronce
C02028;Alexandra Lladó Casals;F;13 de October de 1998;Trujillo;14/05/2023;Bronce
C02029;Benigna Lerma;F;30 de April de 2001;Comas;2021-11-18;Bronce
C02030;Palmira Ribes-Almagro;F;11/04/1957;Los Olivos;2025-08-03;Black
C02031;Ágata Bárbara Bustos Posada;F;12 de August de 1966;Los Olivos;2024-06-26;Bronce
C02032;Rita Morales Rodríguez;F;24 de February de 1983;Ate;15/08/2021;Plata
C02033;Jesusa Franco Cabo;F;1970-04-02;Comas;24/09/2024;Bronce
C02034;Florina del Román;F;07 de May de 1961;Callao;2026-04-06;Oro
C02035;Eligia Tomas-Luís;F;15/09/2003;Ate;2024-02-17;Bronce
C02036;Graciano Alemany Valdés;M;04/05/1994;Cusco;09/03/2026;Bronce
C02037;Oriana Campoy-Santamaria;F;28/02/1968;Miraflores;21 de April de 2026;Bronce
C02038;Regina Guerra;F;04 de October de 1979;Cusco;07/11/2023;Black
C02039;Modesto Mercader Márquez;M;1963-12-26;;08/08/2024;Plata
C02040;Asdrubal Dominguez Galiano;M;2001-06-23;Arequipa;2023-12-01;Oro
C02041;Ariel Cid Quintana;M;25/07/1988;Piura;01/11/2023;Bronce
C02042;Ricardo Demetrio Barral Uriarte;M;12/08/1969;San Miguel;14/01/2023;Oro
C02043;Silvia Contreras Arce;F;1973-03-22;Piura;2024-04-14;Bronce
C02044;Trini Adán;F;14 de June de 1970;Surco;14/07/2022;Oro
C02045;Rosalina Torres-Valero;F;13/10/1972;Comas;17/09/2024;Plata
